event_id,employee_id,absence_type,start_date,end_date,days,status,bucket_id,note
EV-00612,IN-0003,special_leave,2025-12-14,2025-12-23,10.0,approved,casual_leave,
EV-00613,IN-0003,sick_leave,2025-10-19,2025-10-19,1.0,approved,sick_leave,
EV-00614,IN-0003,sick_leave,2025-10-08,2025-10-09,2.0,approved,sick_leave,
EV-00615,IN-0003,annual_leave,2026-05-09,2026-05-10,2.0,approved,earned_leave,
EV-00616,IN-0003,annual_leave,2026-06-05,2026-06-09,5.0,approved,earned_leave,
EV-00617,IN-0003,special_leave,2026-04-19,2026-04-21,3.0,approved,casual_leave,
EV-00618,IN-0003,special_leave,2026-08-06,2026-08-06,1.0,approved,casual_leave,
EV-00619,IN-0003,sick_leave,2026-08-18,2026-08-19,2.0,approved,sick_leave,
EV-00620,IN-0004,annual_leave,2024-07-04,2024-07-08,5.0,approved,earned_leave,
EV-00621,IN-0004,annual_leave,2024-06-20,2024-06-24,5.0,approved,earned_leave,
EV-00622,IN-0004,annual_leave,2024-11-19,2024-11-25,7.0,approved,earned_leave,
EV-00623,IN-0004,special_leave,2024-07-19,2024-07-23,5.0,approved,casual_leave,
EV-00624,IN-0004,special_leave,2024-07-19,2024-07-20,2.0,approved,casual_leave,
EV-00625,IN-0004,special_leave,2024-02-02,2024-02-05,4.0,approved,casual_leave,
EV-00626,IN-0004,sick_leave,2024-05-20,2024-05-20,1.0,approved,sick_leave,
EV-00627,IN-0004,sick_leave,2024-09-19,2024-09-19,1.0,approved,sick_leave,
EV-00628,IN-0004,sick_leave,2024-08-11,2024-08-12,2.0,approved,sick_leave,
EV-00629,IN-0004,sick_leave,2024-01-03,2024-01-03,1.0,approved,sick_leave,
EV-00630,IN-0004,sick_leave,2024-09-19,2024-09-20,2.0,approved,sick_leave,
EV-00631,IN-0004,sick_leave,2024-12-06,2024-12-06,1.0,approved,sick_leave,
EV-00632,IN-0004,sick_leave,2024-05-14,2024-05-14,1.0,approved,sick_leave,
EV-00633,IN-0004,annual_leave,2025-08-09,2025-08-13,5.0,approved,earned_leave,
EV-00634,IN-0004,annual_leave,2025-06-06,2025-06-14,9.0,approved,earned_leave,
EV-00635,IN-0004,annual_leave,2025-04-10,2025-04-10,1.0,approved,earned_leave,
EV-00636,IN-0004,special_leave,2025-05-20,2025-05-24,5.0,approved,casual_leave,
EV-00637,IN-0004,special_leave,2025-12-13,2025-12-13,1.0,approved,casual_leave,
EV-00638,IN-0004,sick_leave,2025-11-09,2025-11-11,3.0,approved,sick_leave,
EV-00639,IN-0004,sick_leave,2025-11-06,2025-11-10,5.0,approved,sick_leave,
EV-00640,IN-0004,annual_leave,2026-02-05,2026-02-07,3.0,approved,earned_leave,
EV-00641,IN-0004,annual_leave,2026-06-03,2026-06-03,1.0,approved,earned_leave,
EV-00642,IN-0004,annual_leave,2026-01-04,2026-01-06,3.0,approved,earned_leave,
EV-00643,IN-0004,special_leave,2026-07-03,2026-07-04,2.0,approved,casual_leave,
EV-00644,IN-0004,special_leave,2026-07-02,2026-07-05,4.0,approved,casual_leave,
EV-00645,IN-0004,special_leave,2026-05-13,2026-05-13,1.0,approved,casual_leave,
EV-00646,IN-0004,sick_leave,2026-08-01,2026-08-02,2.0,approved,sick_leave,
EV-00647,IN-0004,sick_leave,2026-02-17,2026-02-17,1.0,approved,sick_leave,
EV-00648,IN-0005,annual_leave,2024-02-18,2024-02-20,3.0,approved,earned_leave,
EV-00649,IN-0005,annual_leave,2024-08-12,2024-08-21,10.0,approved,earned_leave,
EV-00650,IN-0005,annual_leave,2024-10-02,2024-10-04,3.0,approved,earned_leave,
EV-00651,IN-0005,special_leave,2024-09-03,2024-09-07,5.0,approved,casual_leave,
EV-00652,IN-0005,special_leave,2024-06-03,2024-06-05,3.0,approved,casual_leave,
EV-00653,IN-0005,sick_leave,2024-07-17,2024-07-17,1.0,approved,sick_leave,
EV-00654,IN-0005,sick_leave,2024-12-08,2024-12-09,2.0,approved,sick_leave,
EV-00655,IN-0005,sick_leave,2024-05-11,2024-05-11,1.0,approved,sick_leave,
EV-00656,IN-0005,annual_leave,2025-04-20,2025-04-21,2.0,approved,earned_leave,
EV-00657,IN-0005,annual_leave,2025-05-07,2025-05-11,5.0,approved,earned_leave,
EV-00658,IN-0005,annual_leave,2025-04-17,2025-04-17,1.0,approved,earned_leave,
EV-00659,IN-0005,annual_leave,2025-01-12,2025-01-12,1.0,approved,earned_leave,
EV-00660,IN-0005,annual_leave,2025-04-11,2025-04-16,6.0,approved,earned_leave,
EV-00661,IN-0005,special_leave,2025-07-14,2025-07-18,5.0,approved,casual_leave,
EV-00662,IN-0005,special_leave,2025-04-06,2025-04-07,2.0,approved,casual_leave,
EV-00663,IN-0005,special_leave,2025-11-15,2025-11-15,1.0,approved,casual_leave,
EV-00664,IN-0005,sick_leave,2025-05-17,2025-05-21,5.0,approved,sick_leave,
EV-00665,IN-0005,sick_leave,2025-03-09,2025-03-09,1.0,approved,sick_leave,
EV-00666,IN-0005,annual_leave,2026-07-09,2026-07-13,5.0,approved,earned_leave,
EV-00667,IN-0005,annual_leave,2026-05-09,2026-05-12,4.0,approved,earned_leave,
EV-00668,IN-0005,special_leave,2026-05-13,2026-05-15,3.0,approved,casual_leave,
EV-00669,IN-0005,special_leave,2026-05-12,2026-05-15,4.0,approved,casual_leave,
EV-00670,IN-0005,sick_leave,2026-07-02,2026-07-02,1.0,approved,sick_leave,
EV-00671,IN-0005,sick_leave,2026-02-11,2026-02-12,2.0,approved,sick_leave,
EV-00672,IN-0005,sick_leave,2026-08-16,2026-08-16,1.0,approved,sick_leave,
EV-00673,IN-0005,sick_leave,2026-07-02,2026-07-02,1.0,approved,sick_leave,
EV-00674,IN-0005,sick_leave,2026-01-12,2026-01-12,1.0,approved,sick_leave,
EV-00675,IN-0005,annual_leave,2026-12-20,2026-12-23,4.0,approved,earned_leave,booked ahead
EV-00676,IN-0006,annual_leave,2024-07-13,2024-07-13,1.0,approved,earned_leave,
EV-00677,IN-0006,annual_leave,2024-10-07,2024-10-11,5.0,approved,earned_leave,
EV-00678,IN-0006,annual_leave,2024-06-18,2024-06-22,5.0,approved,earned_leave,
EV-00679,IN-0006,annual_leave,2024-09-01,2024-09-01,1.0,approved,earned_leave,
EV-00680,IN-0006,annual_leave,2024-03-19,2024-03-19,1.0,approved,earned_leave,
EV-00681,IN-0006,special_leave,2024-12-02,2024-12-03,2.0,approved,casual_leave,
EV-00682,IN-0006,special_leave,2024-01-20,2024-01-21,2.0,approved,casual_leave,
EV-00683,IN-0006,special_leave,2024-11-20,2024-11-21,2.0,approved,casual_leave,
EV-00684,IN-0006,special_leave,2024-06-10,2024-06-13,4.0,approved,casual_leave,
EV-00685,IN-0006,special_leave,2024-10-16,2024-10-16,1.0,approved,casual_leave,
EV-00686,IN-0006,sick_leave,2024-01-07,2024-01-08,2.0,approved,sick_leave,
EV-00687,IN-0006,sick_leave,2024-11-13,2024-11-13,1.0,approved,sick_leave,
EV-00688,IN-0006,sick_leave,2024-03-02,2024-03-02,1.0,approved,sick_leave,
EV-00689,IN-0006,sick_leave,2024-07-14,2024-07-14,1.0,approved,sick_leave,
EV-00690,IN-0006,annual_leave,2025-05-09,2025-05-09,1.0,approved,earned_leave,
EV-00691,IN-0006,annual_leave,2025-03-20,2025-03-20,1.0,approved,earned_leave,
EV-00692,IN-0006,annual_leave,2025-06-16,2025-06-17,2.0,approved,earned_leave,
EV-00693,IN-0006,annual_leave,2025-04-17,2025-04-21,5.0,approved,earned_leave,
EV-00694,IN-0006,annual_leave,2025-07-07,2025-07-08,2.0,approved,earned_leave,
EV-00695,IN-0006,annual_leave,2025-10-04,2025-10-04,1.0,approved,earned_leave,
EV-00696,IN-0006,annual_leave,2025-05-12,2025-05-12,1.0,approved,earned_leave,
EV-00697,IN-0006,special_leave,2025-03-01,2025-03-03,3.0,approved,casual_leave,
EV-00698,IN-0006,special_leave,2025-11-04,2025-11-04,1.0,approved,casual_leave,
EV-00699,IN-0006,special_leave,2025-12-01,2025-12-02,2.0,approved,casual_leave,
EV-00700,IN-0006,special_leave,2025-11-19,2025-11-19,1.0,approved,casual_leave,
EV-00701,IN-0006,special_leave,2025-09-19,2025-09-19,1.0,approved,casual_leave,
EV-00702,IN-0006,special_leave,2025-06-09,2025-06-10,2.0,approved,casual_leave,
EV-00703,IN-0006,special_leave,2025-05-17,2025-05-17,1.0,approved,casual_leave,
EV-00704,IN-0006,sick_leave,2025-05-19,2025-05-19,1.0,approved,sick_leave,
EV-00705,IN-0006,sick_leave,2025-05-16,2025-05-16,1.0,approved,sick_leave,
EV-00706,IN-0006,sick_leave,2025-02-02,2025-02-02,1.0,approved,sick_leave,
EV-00707,IN-0006,sick_leave,2025-01-07,2025-01-09,3.0,approved,sick_leave,
EV-00708,IN-0006,annual_leave,2026-04-06,2026-04-07,2.0,approved,earned_leave,
EV-00709,IN-0006,annual_leave,2026-04-20,2026-04-24,5.0,approved,earned_leave,
EV-00710,IN-0006,annual_leave,2026-08-04,2026-08-05,2.0,approved,earned_leave,
EV-00711,IN-0006,special_leave,2026-04-20,2026-04-21,2.0,approved,casual_leave,
EV-00712,IN-0006,special_leave,2026-06-20,2026-06-21,2.0,approved,casual_leave,
EV-00713,IN-0006,special_leave,2026-02-14,2026-02-14,1.0,approved,casual_leave,
EV-00714,IN-0006,special_leave,2026-06-18,2026-06-18,1.0,approved,casual_leave,
EV-00715,IN-0006,sick_leave,2026-05-10,2026-05-11,2.0,approved,sick_leave,
EV-00716,IN-0007,annual_leave,2024-01-17,2024-01-18,2.0,approved,earned_leave,
EV-00717,IN-0007,annual_leave,2024-06-20,2024-06-24,5.0,approved,earned_leave,
EV-00718,IN-0007,annual_leave,2024-03-17,2024-03-18,2.0,approved,earned_leave,
EV-00719,IN-0007,annual_leave,2024-02-08,2024-02-09,2.0,approved,earned_leave,
EV-00720,IN-0007,annual_leave,2024-07-19,2024-07-22,4.0,approved,earned_leave,
EV-00721,IN-0007,special_leave,2024-01-10,2024-01-10,1.0,approved,casual_leave,
EV-00722,IN-0007,special_leave,2024-03-11,2024-03-11,1.0,approved,casual_leave,
EV-00723,IN-0007,special_leave,2024-06-05,2024-06-06,2.0,approved,casual_leave,
EV-00724,IN-0007,special_leave,2024-10-04,2024-10-04,1.0,approved,casual_leave,
EV-00725,IN-0007,special_leave,2024-07-02,2024-07-02,1.0,approved,casual_leave,
EV-00726,IN-0007,special_leave,2024-08-11,2024-08-11,1.0,approved,casual_leave,
EV-00727,IN-0007,sick_leave,2024-06-14,2024-06-19,6.0,approved,sick_leave,
EV-00728,IN-0007,annual_leave,2025-02-16,2025-02-20,5.0,approved,earned_leave,
EV-00729,IN-0007,annual_leave,2025-09-20,2025-09-25,6.0,approved,earned_leave,
EV-00730,IN-0007,special_leave,2025-02-10,2025-02-10,1.0,approved,casual_leave,
EV-00731,IN-0007,special_leave,2025-03-12,2025-03-12,1.0,approved,casual_leave,
EV-00732,IN-0007,special_leave,2025-11-08,2025-11-09,2.0,approved,casual_leave,
EV-00733,IN-0007,special_leave,2025-02-07,2025-02-07,1.0,approved,casual_leave,
EV-00734,IN-0007,sick_leave,2025-12-12,2025-12-16,5.0,approved,sick_leave,
EV-00735,IN-0007,sick_leave,2025-04-11,2025-04-11,1.0,approved,sick_leave,
EV-00736,IN-0007,sick_leave,2025-06-08,2025-06-08,1.0,approved,sick_leave,
EV-00737,IN-0007,annual_leave,2026-07-11,2026-07-11,1.0,approved,earned_leave,
EV-00738,IN-0007,annual_leave,2026-03-11,2026-03-19,9.0,approved,earned_leave,
EV-00739,IN-0007,annual_leave,2026-03-05,2026-03-05,1.0,approved,earned_leave,
EV-00740,IN-0007,special_leave,2026-06-05,2026-06-07,3.0,approved,casual_leave,
EV-00741,IN-0007,sick_leave,2026-01-09,2026-01-09,1.0,approved,sick_leave,
EV-00742,IN-0007,sick_leave,2026-07-11,2026-07-11,1.0,approved,sick_leave,
EV-00743,IN-0007,annual_leave,2026-11-12,2026-11-15,4.0,approved,earned_leave,booked ahead
EV-00744,IN-0008,annual_leave,2024-07-11,2024-07-11,1.0,approved,earned_leave,
EV-00745,IN-0008,annual_leave,2024-04-17,2024-04-19,3.0,approved,earned_leave,
EV-00746,IN-0008,annual_leave,2024-03-05,2024-03-09,5.0,approved,earned_leave,
EV-00747,IN-0008,annual_leave,2024-10-20,2024-10-24,5.0,approved,earned_leave,
EV-00748,IN-0008,annual_leave,2024-03-19,2024-03-19,1.0,approved,earned_leave,
EV-00749,IN-0008,special_leave,2024-02-18,2024-02-20,3.0,approved,casual_leave,
EV-00750,IN-0008,special_leave,2024-06-18,2024-06-22,5.0,approved,casual_leave,
EV-00751,IN-0008,sick_leave,2024-08-15,2024-08-17,3.0,approved,sick_leave,
EV-00752,IN-0008,sick_leave,2024-09-08,2024-09-08,1.0,approved,sick_leave,
EV-00753,IN-0008,sick_leave,2024-12-06,2024-12-06,1.0,approved,sick_leave,
EV-00754,IN-0008,annual_leave,2025-03-16,2025-03-20,5.0,approved,earned_leave,
EV-00755,IN-0008,annual_leave,2025-10-14,2025-10-15,2.0,approved,earned_leave,
EV-00756,IN-0008,annual_leave,2025-12-05,2025-12-09,5.0,approved,earned_leave,
EV-00757,IN-0008,annual_leave,2025-06-17,2025-06-17,1.0,approved,earned_leave,
EV-00758,IN-0008,special_leave,2025-01-10,2025-01-14,5.0,approved,casual_leave,
EV-00759,IN-0008,special_leave,2025-04-15,2025-04-15,1.0,approved,casual_leave,
EV-00760,IN-0008,special_leave,2025-09-17,2025-09-20,4.0,approved,casual_leave,
EV-00761,IN-0008,sick_leave,2025-05-11,2025-05-13,3.0,approved,sick_leave,
EV-00762,IN-0008,annual_leave,2026-01-20,2026-01-20,1.0,approved,earned_leave,
EV-00763,IN-0008,annual_leave,2026-06-17,2026-06-17,1.0,approved,earned_leave,
EV-00764,IN-0008,annual_leave,2026-02-12,2026-02-12,1.0,approved,earned_leave,
EV-00765,IN-0008,annual_leave,2026-06-14,2026-06-14,1.0,approved,earned_leave,
EV-00766,IN-0008,annual_leave,2026-04-07,2026-04-07,1.0,approved,earned_leave,
EV-00767,IN-0008,annual_leave,2026-07-08,2026-07-10,3.0,approved,earned_leave,
EV-00768,IN-0008,annual_leave,2026-01-05,2026-01-06,2.0,approved,earned_leave,
EV-00769,IN-0008,annual_leave,2026-08-08,2026-08-08,1.0,approved,earned_leave,
EV-00770,IN-0008,special_leave,2026-06-05,2026-06-09,5.0,approved,casual_leave,
EV-00771,IN-0008,special_leave,2026-06-15,2026-06-15,1.0,approved,casual_leave,
EV-00772,IN-0008,sick_leave,2026-02-15,2026-02-17,3.0,approved,sick_leave,
EV-00773,IN-0008,sick_leave,2026-02-02,2026-02-02,1.0,approved,sick_leave,
EV-00774,IN-0009,annual_leave,2024-06-09,2024-06-18,10.0,approved,earned_leave,
EV-00775,IN-0009,annual_leave,2024-09-15,2024-09-17,3.0,approved,earned_leave,
EV-00776,IN-0009,annual_leave,2024-01-10,2024-01-10,1.0,approved,earned_leave,
EV-00777,IN-0009,annual_leave,2024-09-10,2024-09-10,1.0,approved,earned_leave,
EV-00778,IN-0009,special_leave,2024-10-05,2024-10-09,5.0,approved,casual_leave,
EV-00779,IN-0009,sick_leave,2024-07-13,2024-07-13,1.0,approved,sick_leave,
EV-00780,IN-0009,sick_leave,2024-11-03,2024-11-05,3.0,approved,sick_leave,
EV-00781,IN-0009,sick_leave,2024-04-10,2024-04-11,2.0,approved,sick_leave,
EV-00782,IN-0009,sick_leave,2024-02-14,2024-02-14,1.0,approved,sick_leave,
EV-00783,IN-0009,annual_leave,2025-03-14,2025-03-15,2.0,approved,earned_leave,
EV-00784,IN-0009,annual_leave,2025-05-05,2025-05-09,5.0,approved,earned_leave,
EV-00785,IN-0009,annual_leave,2025-05-15,2025-05-17,3.0,approved,earned_leave,
EV-00786,IN-0009,annual_leave,2025-08-12,2025-08-13,2.0,approved,earned_leave,
EV-00787,IN-0009,annual_leave,2025-03-17,2025-03-17,1.0,approved,earned_leave,
EV-00788,IN-0009,special_leave,2025-07-09,2025-07-09,1.0,approved,casual_leave,
EV-00789,IN-0009,special_leave,2025-11-01,2025-11-02,2.0,approved,casual_leave,
EV-00790,IN-0009,special_leave,2025-05-17,2025-05-17,1.0,approved,casual_leave,
EV-00791,IN-0009,special_leave,2025-07-06,2025-07-06,1.0,approved,casual_leave,
EV-00792,IN-0009,sick_leave,2025-04-06,2025-04-06,1.0,approved,sick_leave,
EV-00793,IN-0009,sick_leave,2025-02-16,2025-02-19,4.0,approved,sick_leave,
EV-00794,IN-0009,sick_leave,2025-06-07,2025-06-07,1.0,approved,sick_leave,
EV-00795,IN-0009,annual_leave,2026-08-03,2026-08-03,1.0,approved,earned_leave,
EV-00796,IN-0009,annual_leave,2026-07-09,2026-07-09,1.0,approved,earned_leave,
EV-00797,IN-0009,annual_leave,2026-01-10,2026-01-10,1.0,approved,earned_leave,
EV-00798,IN-0009,annual_leave,2026-04-13,2026-04-15,3.0,approved,earned_leave,
EV-00799,IN-0009,annual_leave,2026-03-11,2026-03-13,3.0,approved,earned_leave,
EV-00800,IN-0009,special_leave,2026-07-13,2026-07-14,2.0,approved,casual_leave,
EV-00801,IN-0009,special_leave,2026-03-14,2026-03-14,1.0,approved,casual_leave,
EV-00802,IN-0009,special_leave,2026-05-18,2026-05-18,1.0,approved,casual_leave,
EV-00803,IN-0009,sick_leave,2026-01-13,2026-01-17,5.0,approved,sick_leave,
EV-00804,IN-0009,annual_leave,2026-12-16,2026-12-19,4.0,approved,earned_leave,booked ahead
EV-00805,IN-0010,annual_leave,2024-01-12,2024-01-21,10.0,approved,earned_leave,
EV-00806,IN-0010,annual_leave,2024-03-04,2024-03-05,2.0,approved,earned_leave,
EV-00807,IN-0010,annual_leave,2024-08-17,2024-08-17,1.0,approved,earned_leave,
EV-00808,IN-0010,special_leave,2024-07-19,2024-07-20,2.0,approved,casual_leave,
EV-00809,IN-0010,special_leave,2024-04-15,2024-04-15,1.0,approved,casual_leave,
EV-00810,IN-0010,special_leave,2024-03-08,2024-03-08,1.0,approved,casual_leave,
EV-00811,IN-0010,special_leave,2024-04-15,2024-04-16,2.0,approved,casual_leave,
EV-00812,IN-0010,special_leave,2024-08-13,2024-08-13,1.0,approved,casual_leave,
EV-00813,IN-0010,sick_leave,2024-02-10,2024-02-14,5.0,approved,sick_leave,
EV-00814,IN-0010,annual_leave,2025-05-04,2025-05-05,2.0,approved,earned_leave,
EV-00815,IN-0010,annual_leave,2025-11-06,2025-11-08,3.0,approved,earned_leave,
EV-00816,IN-0010,annual_leave,2025-01-02,2025-01-04,3.0,approved,earned_leave,
EV-00817,IN-0010,annual_leave,2025-12-14,2025-12-15,2.0,approved,earned_leave,
EV-00818,IN-0010,annual_leave,2025-05-05,2025-05-08,4.0,approved,earned_leave,
EV-00819,IN-0010,annual_leave,2025-09-16,2025-09-16,1.0,approved,earned_leave,
EV-00820,IN-0010,special_leave,2025-07-05,2025-07-05,1.0,approved,casual_leave,
EV-00821,IN-0010,special_leave,2025-11-05,2025-11-07,3.0,approved,casual_leave,
EV-00822,IN-0010,special_leave,2025-04-07,2025-04-07,1.0,approved,casual_leave,
EV-00823,IN-0010,special_leave,2025-03-12,2025-03-12,1.0,approved,casual_leave,
EV-00824,IN-0010,sick_leave,2025-12-17,2025-12-17,1.0,approved,sick_leave,
EV-00825,IN-0010,sick_leave,2025-06-05,2025-06-10,6.0,approved,sick_leave,
EV-00826,IN-0010,annual_leave,2026-02-13,2026-02-13,1.0,approved,earned_leave,
EV-00827,IN-0010,annual_leave,2026-02-20,2026-02-21,2.0,approved,earned_leave,
EV-00828,IN-0010,annual_leave,2026-02-10,2026-02-11,2.0,approved,earned_leave,
EV-00829,IN-0010,annual_leave,2026-08-15,2026-08-17,3.0,approved,earned_leave,
EV-00830,IN-0010,annual_leave,2026-01-11,2026-01-11,1.0,approved,earned_leave,
EV-00831,IN-0010,special_leave,2026-08-16,2026-08-16,1.0,approved,casual_leave,
EV-00832,IN-0010,special_leave,2026-04-18,2026-04-20,3.0,approved,casual_leave,
EV-00833,IN-0010,special_leave,2026-02-08,2026-02-08,1.0,approved,casual_leave,
EV-00834,IN-0010,sick_leave,2026-07-20,2026-07-21,2.0,approved,sick_leave,
EV-00835,IN-0010,sick_leave,2026-07-02,2026-07-03,2.0,approved,sick_leave,
EV-00836,IN-0010,sick_leave,2026-05-07,2026-05-07,1.0,approved,sick_leave,
EV-00837,IN-0011,annual_leave,2024-10-01,2024-10-02,2.0,approved,earned_leave,
EV-00838,IN-0011,annual_leave,2024-12-09,2024-12-11,3.0,approved,earned_leave,
EV-00839,IN-0011,annual_leave,2024-05-02,2024-05-02,1.0,approved,earned_leave,
EV-00840,IN-0011,annual_leave,2024-06-02,2024-06-02,1.0,approved,earned_leave,
EV-00841,IN-0011,annual_leave,2024-07-17,2024-07-17,1.0,approved,earned_leave,
EV-00842,IN-0011,annual_leave,2024-05-07,2024-05-09,3.0,approved,earned_leave,
EV-00843,IN-0011,annual_leave,2024-07-06,2024-07-06,1.0,approved,earned_leave,
EV-00844,IN-0011,annual_leave,2024-12-11,2024-12-11,1.0,approved,earned_leave,
EV-00845,IN-0011,annual_leave,2024-01-10,2024-01-11,2.0,approved,earned_leave,
EV-00846,IN-0011,annual_leave,2024-03-03,2024-03-03,1.0,approved,earned_leave,
EV-00847,IN-0011,special_leave,2024-10-11,2024-10-15,5.0,approved,casual_leave,
EV-00848,IN-0011,sick_leave,2024-08-01,2024-08-08,8.0,approved,sick_leave,
EV-00849,IN-0011,sick_leave,2024-03-11,2024-03-11,1.0,approved,sick_leave,
EV-00850,IN-0011,annual_leave,2025-05-03,2025-05-03,1.0,approved,earned_leave,
EV-00851,IN-0011,annual_leave,2025-11-16,2025-11-18,3.0,approved,earned_leave,
EV-00852,IN-0011,annual_leave,2025-07-19,2025-07-19,1.0,approved,earned_leave,
EV-00853,IN-0011,annual_leave,2025-05-19,2025-05-24,6.0,approved,earned_leave,
EV-00854,IN-0011,annual_leave,2025-04-05,2025-04-05,1.0,approved,earned_leave,
EV-00855,IN-0011,special_leave,2025-01-02,2025-01-03,2.0,approved,casual_leave,
EV-00856,IN-0011,special_leave,2025-05-04,2025-05-04,1.0,approved,casual_leave,
EV-00857,IN-0011,special_leave,2025-06-18,2025-06-18,1.0,approved,casual_leave,
EV-00858,IN-0011,special_leave,2025-10-01,2025-10-04,4.0,approved,casual_leave,
EV-00859,IN-0011,sick_leave,2025-12-11,2025-12-13,3.0,approved,sick_leave,
EV-00860,IN-0011,sick_leave,2025-12-19,2025-12-21,3.0,approved,sick_leave,
EV-00861,IN-0011,annual_leave,2026-03-02,2026-03-03,2.0,approved,earned_leave,
EV-00862,IN-0011,annual_leave,2026-02-16,2026-02-16,1.0,approved,earned_leave,
EV-00863,IN-0011,annual_leave,2026-06-08,2026-06-13,6.0,approved,earned_leave,
EV-00864,IN-0011,annual_leave,2026-07-07,2026-07-07,1.0,approved,earned_leave,
EV-00865,IN-0011,special_leave,2026-06-12,2026-06-16,5.0,approved,casual_leave,
EV-00866,IN-0011,special_leave,2026-05-16,2026-05-17,2.0,approved,casual_leave,
EV-00867,IN-0011,sick_leave,2026-08-03,2026-08-04,2.0,approved,sick_leave,
EV-00868,IN-0011,sick_leave,2026-08-01,2026-08-01,1.0,approved,sick_leave,
EV-00869,IN-0011,annual_leave,2026-11-15,2026-11-18,4.0,approved,earned_leave,booked ahead
EV-00870,IN-0012,annual_leave,2024-08-12,2024-08-14,3.0,approved,earned_leave,
EV-00871,IN-0012,annual_leave,2024-08-18,2024-08-18,1.0,approved,earned_leave,
EV-00872,IN-0012,annual_leave,2024-04-19,2024-04-19,1.0,approved,earned_leave,
EV-00873,IN-0012,annual_leave,2024-05-18,2024-05-18,1.0,approved,earned_leave,
EV-00874,IN-0012,annual_leave,2024-08-15,2024-08-15,1.0,approved,earned_leave,
EV-00875,IN-0012,annual_leave,2024-12-12,2024-12-12,1.0,approved,earned_leave,
EV-00876,IN-0012,annual_leave,2024-09-17,2024-09-17,1.0,approved,earned_leave,
EV-00877,IN-0012,special_leave,2024-11-02,2024-11-02,1.0,approved,casual_leave,
EV-00878,IN-0012,special_leave,2024-06-04,2024-06-06,3.0,approved,casual_leave,
EV-00879,IN-0012,special_leave,2024-07-06,2024-07-06,1.0,approved,casual_leave,
EV-00880,IN-0012,sick_leave,2024-08-01,2024-08-02,2.0,approved,sick_leave,
EV-00881,IN-0012,annual_leave,2025-12-05,2025-12-05,1.0,approved,earned_leave,
EV-00882,IN-0012,annual_leave,2025-04-11,2025-04-11,1.0,approved,earned_leave,
EV-00883,IN-0012,annual_leave,2025-04-07,2025-04-09,3.0,approved,earned_leave,
EV-00884,IN-0012,annual_leave,2025-10-11,2025-10-15,5.0,approved,earned_leave,
EV-00885,IN-0012,annual_leave,2025-06-15,2025-06-15,1.0,approved,earned_leave,
EV-00886,IN-0012,annual_leave,2025-03-10,2025-03-11,2.0,approved,earned_leave,
EV-00887,IN-0012,annual_leave,2025-12-04,2025-12-05,2.0,approved,earned_leave,
EV-00888,IN-0012,annual_leave,2025-02-15,2025-02-15,1.0,approved,earned_leave,
EV-00889,IN-0012,special_leave,2025-05-05,2025-05-09,5.0,approved,casual_leave,
EV-00890,IN-0012,special_leave,2025-09-15,2025-09-15,1.0,approved,casual_leave,
EV-00891,IN-0012,sick_leave,2025-05-18,2025-05-22,5.0,approved,sick_leave,
EV-00892,IN-0012,annual_leave,2026-08-16,2026-08-20,5.0,approved,earned_leave,
EV-00893,IN-0012,annual_leave,2026-07-12,2026-07-13,2.0,approved,earned_leave,
EV-00894,IN-0012,special_leave,2026-03-13,2026-03-17,5.0,approved,casual_leave,
EV-00895,IN-0012,special_leave,2026-03-02,2026-03-02,1.0,approved,casual_leave,
EV-00896,IN-0012,special_leave,2026-04-12,2026-04-12,1.0,approved,casual_leave,
EV-00897,IN-0012,sick_leave,2026-04-10,2026-04-10,1.0,approved,sick_leave,
EV-00898,IN-0012,sick_leave,2026-08-13,2026-08-13,1.0,approved,sick_leave,
EV-00899,IN-0012,sick_leave,2026-02-06,2026-02-06,1.0,approved,sick_leave,
EV-00900,IN-0012,sick_leave,2026-01-11,2026-01-11,1.0,approved,sick_leave,
EV-00901,US-0003,annual_leave,2024-10-18,2024-10-19,2.0,approved,pto,
EV-00902,US-0003,annual_leave,2024-01-05,2024-01-11,7.0,approved,pto,
EV-00903,US-0003,annual_leave,2025-12-01,2025-12-03,3.0,approved,pto,
EV-00904,US-0003,annual_leave,2025-09-20,2025-09-20,1.0,approved,pto,
EV-00905,US-0003,annual_leave,2025-07-06,2025-07-06,1.0,approved,pto,
EV-00906,US-0003,annual_leave,2025-02-11,2025-02-11,1.0,approved,pto,
EV-00907,US-0003,annual_leave,2025-03-03,2025-03-03,1.0,approved,pto,
EV-00908,US-0003,annual_leave,2025-09-16,2025-09-16,1.0,approved,pto,
EV-00909,US-0003,annual_leave,2025-09-18,2025-09-18,1.0,approved,pto,
EV-00910,US-0003,annual_leave,2026-03-11,2026-03-11,1.0,approved,pto,
EV-00911,US-0003,annual_leave,2026-05-09,2026-05-09,1.0,approved,pto,
EV-00912,US-0003,annual_leave,2026-01-11,2026-01-11,1.0,approved,pto,
EV-00913,US-0003,annual_leave,2026-07-17,2026-07-20,4.0,approved,pto,
EV-00914,US-0003,annual_leave,2026-02-04,2026-02-04,1.0,approved,pto,
EV-00915,US-0004,annual_leave,2024-08-15,2024-08-15,1.0,approved,pto,
EV-00916,US-0004,annual_leave,2024-07-08,2024-07-08,1.0,approved,pto,
EV-00917,US-0004,annual_leave,2024-12-13,2024-12-15,3.0,approved,pto,
